2002,97,53,64,50,44
1955,15,93,45,56,1
1546,47,44,4,93,47
2086,92,84,5,99,58
2714,82,14,24,42,64
2199,77,58,58,94,55
2103,89,96,98,49,76
1799,7,57,7,26,94
1214,31,52,93,62,28
2124,71,83,55,54,67
2214,65,7,88,80,1
3474,73,100,70,31,55
1852,48,87,77,80,45
2115,91,30,18,51,68
1304,25,16,39,10,90
2998,48,12,46,28,23
2350,47,29,5,64,48
1859,96,73,72,3,91
3303,1,60,56,43,65
1930,65,9,27,94,83
2218,50,25,59,22,65
2676,9,29,93,87,79
2144,82,86,31,1,91
1830,68,16,64,31,58
1445,79,22,64,97,61
1483,89,30,30,50,46
2088,0,47,55,85,56
2439,33,89,92,87,84
1634,13,19,47,65,69
2063,2,19,57,60,70
1153,45,1,3,33,37
1780,15,60,47,24,41
2948,78,100,9,92,13
1762,13,45,91,17,24
1492,32,66,30,84,55
3100,9,54,15,70,17
1655,53,94,20,6,46
1529,18,29,58,60,6
1634,68,44,66,34,46
2732,72,52,58,57,5
1357,17,90,99,53,31
1683,30,14,45,84,11
1760,56,33,94,20,80
2113,0,2,16,43,89
2049,33,71,58,24,47
1393,46,32,47,74,20
3404,91,59,49,10,51
2372,26,60,40,22,42
1311,64,0,1,85,65
3591,60,100,34,11,75
1235,44,98,44,20,50
2464,91,72,47,8,80
1399,55,41,23,95,22
2320,43,16,31,81,31
1299,76,16,64,53,4
3318,1,39,38,30,81
2162,52,2,11,1,51
1663,90,30,5,50,74
1898,91,54,94,41,86
2000,56,28,60,0,31
1127,43,77,25,8,71
2660,1,73,28,34,67
1111,11,33,92,48,99
1117,15,36,43,47,61
1148,37,28,35,74,60
1837,62,85,91,99,48
1106,32,66,56,34,89
3249,76,53,90,39,77
2724,61,76,99,3,74
1676,69,84,85,55,19
2930,34,91,48,22,96
1645,55,77,67,3,64
3312,76,26,50,12,24
1577,100,95,75,21,67
2429,58,80,69,48,43
2272,46,59,17,54,50
3194,12,87,55,81,65
1577,13,55,46,58,37
2865,17,41,42,83,85
1916,40,24,62,50,99
2725,23,87,51,1,3
1505,29,19,52,46,81
2274,75,87,26,70,99
2812,98,89,71,53,27
3184,4,9,40,57,34
2961,56,17,83,56,88
2541,45,27,14,13,11
1723,72,59,8,45,22
3376,59,22,90,81,87
2350,18,22,100,19,58
2636,26,5,19,86,3
1547,9,82,87,29,80
2611,33,0,36,19,97
3179,50,38,62,1,65
2518,58,41,13,14,26
2722,43,3,65,87,39
1304,78,64,51,38,47
1623,27,77,68,14,13
3208,90,56,18,58,44
2249,4,97,3,19,15
3443,5,15,95,6,95
2470,70,93,31,43,0
2629,0,66,68,68,37
2176,21,66,81,76,58
2167,82,17,4,28,33
1491,65,16,57,92,33
2967,91,26,16,88,2
1381,90,61,13,79,83
2899,14,29,80,24,3
1192,16,20,41,70,20
1444,66,62,40,12,79
2000,20,54,67,61,72
2776,55,58,88,96,63
1984,47,37,4,41,47
1150,76,10,95,53,61
2310,20,55,27,70,37
3490,79,12,90,41,19
1004,34,40,11,72,21
1278,87,63,38,39,28
1808,47,97,62,1,79
2529,94,78,94,68,93
3006,75,99,53,28,54
1954,79,49,1,65,48
1522,93,93,35,59,60
1023,17,26,92,1,21
3466,47,3,10,96,98
1427,80,96,42,93,55
1224,55,60,42,86,19
2810,38,45,65,2,90
2726,39,70,0,58,90
2565,18,76,46,38,26
1502,18,75,4,9,57
2658,51,59,46,39,52
1818,51,35,17,85,90
1811,67,11,8,28,30
1974,36,22,24,1,60
2634,93,20,8,44,57
1561,9,93,6,1,7
1513,49,87,49,83,95
1340,32,88,5,76,34
2936,29,30,99,71,88
2756,20,12,59,29,11
2972,4,30,3,27,32
1653,26,39,31,25,26
3318,58,58,63,2,67
3100,90,17,55,54,92
2120,8,73,39,54,51
1970,27,97,39,59,73
3280,23,72,73,88,20
3135,17,80,68,33,0
2063,92,100,68,96,6
3574,22,95,30,66,85
2192,40,67,57,84,87
1247,87,5,76,36,43
2940,54,9,64,21,88
3470,20,6,10,42,26
3551,22,63,69,90,43
1743,11,96,53,94,48
1904,31,75,24,82,76
1482,59,81,84,68,16
1586,85,44,67,93,63
2336,2,43,21,45,79
3480,71,28,38,32,39
2673,36,44,57,49,47
1444,79,47,94,43,95
3172,57,22,19,44,47
1656,85,82,80,68,6
1029,73,27,51,62,59
1940,60,66,12,51,82
1363,54,12,91,1,41
1009,5,62,14,37,35
1294,43,17,82,38,92
1792,53,30,68,71,93
1080,37,70,38,96,51
2322,29,54,77,15,14
1280,56,11,0,49,5
1093,3,32,77,15,37
3421,100,31,39,73,81
1129,87,69,78,69,15
2998,31,29,55,22,98
1556,22,25,49,42,65
2235,98,37,74,66,90
3370,7,75,2,94,69
2434,11,57,66,85,99
1167,64,5,57,34,0
2807,88,73,44,68,5
2626,35,17,63,85,15
2447,71,90,14,32,82
2499,19,48,64,39,64
3089,39,74,24,60,55
2096,40,99,41,38,67
1571,77,24,41,30,1
1298,67,82,94,19,34
1708,59,22,76,78,34
2615,80,87,4,85,76
1140,53,39,1,51,70
1088,29,17,47,59,20
1604,48,63,3,58,33
2512,38,14,52,64,6
1147,25,25,77,43,89
1956,93,37,30,36,15
1517,76,81,32,92,60
1716,1,11,32,48,31
2897,45,80,8,58,56
1374,97,11,91,54,76
3004,30,31,62,24,22
2918,81,18,9,85,96
3164,88,70,87,16,22
3080,74,11,52,60,52
1697,38,0,39,16,43
2155,99,61,62,27,35
2060,10,48,39,91,0
1584,71,69,21,15,17
1796,22,18,82,93,56
1376,22,100,96,59,40
2035,47,25,28,40,93
2369,100,30,78,13,100
2585,43,88,92,91,26
2182,98,95,26,14,12
3574,47,45,67,51,83
1716,85,16,8,14,30
3100,27,9,71,82,64
1529,50,99,5,58,40
2066,95,18,52,72,79
1308,64,76,22,35,100
2637,1,18,42,100,79
3160,32,6,49,27,46
3013,96,76,57,44,39
2410,23,81,56,51,33
1179,6,73,90,4,79
2990,72,34,18,52,9
2923,7,55,57,29,2
3145,60,17,49,70,25
1375,82,69,68,11,93
2971,82,5,9,59,92
2458,61,92,19,60,52
2778,74,71,53,12,74
3538,41,62,48,46,18
3248,97,36,3,18,85
1164,23,38,84,14,50
1181,67,67,56,34,37
1520,21,52,22,3,13
1627,73,15,88,74,1
1895,40,74,95,56,22
1794,1,31,97,45,13
1051,4,80,25,1,52
2856,55,96,60,26,89
3033,15,19,28,36,49
2959,29,96,37,75,52
2472,12,100,10,46,51
2643,61,39,73,20,60
3432,96,77,30,29,8
2633,4,14,12,7,39
1218,42,29,19,22,10
1305,21,49,58,39,25
1668,67,15,29,28,95
3049,12,70,88,55,70
1637,25,89,39,23,26
3289,96,35,7,24,1
2496,95,28,67,15,30
3291,35,34,36,42,37
2793,29,52,43,12,66
2322,50,63,75,39,15
2244,67,83,16,51,69
1576,36,55,49,49,93
2644,77,9,70,65,100
2275,5,23,5,83,43
2843,22,22,91,45,35
2511,5,56,19,88,21
1615,98,15,8,37,35
1823,77,14,19,12,13
2051,1,22,9,57,31
1669,65,13,80,78,25
1906,60,59,70,64,6
1846,67,13,16,87,65
1069,69,25,48,32,22
2481,72,58,82,2,5
2292,25,75,35,12,39
2752,19,55,87,73,94
1931,45,47,25,66,82
1534,79,77,55,31,40
2338,76,42,24,43,23
3248,53,62,21,12,19
3193,74,94,75,70,24
2153,34,50,33,76,91
2023,8,53,53,51,3
2130,52,60,25,27,45
2252,10,92,70,64,11
3315,36,62,97,27,33
1369,99,93,6,13,7
2164,38,77,97,16,40
2836,18,1,10,66,57
1637,59,37,10,71,4
2795,24,51,1,63,99
1457,31,22,4,88,20
2288,34,91,33,8,65
1905,25,0,11,88,88
1141,40,41,22,2,70
1384,53,71,1,30,84
1449,11,99,51,85,33
2913,15,84,42,57,52
2971,66,54,98,3,91
3339,28,4,78,46,81
2124,62,57,43,11,56
2621,35,75,83,56,93
1501,36,69,81,11,67
3088,59,58,25,34,79
1785,42,65,80,22,45
2639,53,82,43,48,59
1301,47,57,12,85,9
3547,54,30,49,80,76
3097,75,32,78,81,36
2544,27,82,54,31,60
2691,61,86,81,78,70
1240,42,24,89,43,0
1173,67,34,6,27,53
2416,3,33,3,35,65
3311,92,52,100,93,56
2555,93,73,51,46,27
2422,12,90,43,23,2
3364,80,57,17,24,0
2588,47,80,48,1,82
2165,72,18,77,8,39
1952,6,80,64,63,39
1980,74,9,1,14,95
1651,40,56,19,9,59
2749,98,97,65,16,15
2851,73,80,2,90,98
2337,61,34,43,68,24
2710,9,99,92,79,13
3156,75,20,81,58,68
3281,56,72,31,71,16
3125,35,60,90,72,86
3417,77,46,68,87,55
3304,26,68,44,11,36
2320,17,44,44,86,52
3556,2,66,87,99,50
3293,90,65,73,84,81
1178,81,54,66,94,47
1301,25,24,65,44,8
2091,74,71,15,92,1
2909,34,36,91,7,20
1529,78,71,93,41,1
1105,67,10,15,37,62
2649,12,47,51,51,78
1942,79,82,16,84,1
1147,39,52,49,28,72
2972,96,0,11,23,38
1349,16,13,4,7,58
2859,84,85,37,31,5
1109,40,57,9,100,68
1353,51,65,65,98,88
2313,96,79,57,47,73
3166,15,17,71,66,14
3235,65,72,77,20,85
2291,73,48,82,49,37
2827,33,77,25,67,71
3220,25,28,34,39,99
1112,91,30,34,15,86
3170,34,66,51,36,20
2653,100,5,62,33,41
1625,85,95,53,84,64
3267,81,72,26,97,89
3474,95,8,9,53,58
3357,33,62,57,87,88
2562,95,99,31,19,69
2175,90,91,0,68,38
1173,13,57,66,66,6
3377,4,38,71,79,82
1302,50,19,17,26,49
2332,10,58,75,64,55
2484,84,40,89,36,20
2482,18,20,22,45,17
3237,56,90,41,65,99
2199,37,69,87,38,3
1898,38,39,27,10,90
1332,78,79,32,16,8
1821,16,18,54,95,99
2070,5,52,77,31,34
2794,70,50,58,66,86
1667,15,40,15,42,58
2451,28,100,44,28,53
3303,43,2,82,30,58
1841,56,34,57,21,60
2420,80,71,50,62,61
2816,27,58,49,62,60
1920,4,74,37,39,58
3545,37,69,47,39,27
2099,21,45,21,70,56
2697,60,69,66,93,57
3342,22,48,35,70,56
1201,62,18,49,25,19
2655,4,63,94,3,36
2283,75,88,92,38,47
1641,94,42,21,31,96
2864,90,17,43,50,42
2809,14,66,47,93,5
2625,26,55,5,72,55
1506,94,6,6,83,32
1739,16,48,44,76,30
2681,59,65,19,85,6
2994,19,63,65,4,49
2344,11,4,90,97,67
2808,85,62,49,85,72
3117,99,93,57,19,62
2040,62,32,93,58,69
3117,92,87,88,45,17
3598,74,61,98,93,44
1162,80,30,81,61,63
1391,0,8,10,75,68
1715,15,99,1,15,10
3208,0,8,9,30,70
2464,41,42,69,39,67
2402,22,59,22,50,99
3063,43,12,81,43,39
2178,34,76,98,88,4
1074,32,21,45,9,83
3006,55,62,1,48,9
2866,16,38,7,43,37
2853,68,8,18,54,76
2850,22,19,71,52,94
1949,41,84,63,92,59
2493,6,40,94,96,88
3145,35,94,12,87,20
1002,67,81,4,37,56
2900,22,9,28,26,10
2878,69,37,23,17,81
3058,33,26,93,98,34
1440,98,62,29,73,27
2448,33,83,45,100,9
2714,73,86,88,12,39
1438,57,21,85,100,39
2628,21,13,32,70,12
1158,55,22,45,55,35
2668,72,46,17,89,27
3431,95,85,57,21,42
3154,82,47,16,19,51
2047,9,37,66,28,82
1820,6,21,18,70,12
1460,35,54,62,57,100
2093,47,26,78,78,100
1206,43,85,53,64,75
3519,11,49,78,47,34
1924,43,61,13,98,13
2620,61,77,8,18,84
2482,90,22,69,77,35
2565,87,87,41,45,95
2311,99,64,17,14,11
3088,15,20,13,80,75
1521,72,30,88,89,88
1727,16,63,58,64,90
3487,59,89,97,42,74
2052,78,12,73,25,27
1576,36,85,16,35,76
3364,14,76,72,27,57
2440,29,100,10,84,44
1089,76,1,9,45,14
3090,32,92,12,18,21
2751,40,5,44,13,85
2525,69,38,88,63,0
2218,84,65,43,76,29
3215,72,70,0,95,23
3099,69,67,92,88,61
1446,65,100,88,25,96
1239,85,80,13,85,84
1726,79,24,30,8,21
2215,13,57,100,99,63
1467,66,8,46,1,83
3286,37,68,92,4,94
1906,66,54,6,64,76
1315,19,74,92,73,93
3346,48,67,70,89,34
1937,25,82,43,52,18
1402,10,94,19,27,97
1097,36,44,27,32,100
3336,97,64,90,21,57
2551,65,62,8,33,25
1281,13,73,10,8,16
2363,15,100,78,93,70
3395,88,1,11,33,41
3036,50,72,2,34,91
1303,67,55,24,2,95
2954,17,3,75,79,80
2564,82,33,72,29,88
2262,98,89,8,20,64
3132,91,75,41,87,14
1149,56,75,26,58,58
1965,42,51,28,88,100
2604,66,60,67,59,10
1978,5,66,11,11,67
3326,43,96,52,26,75
2672,25,51,73,51,30
2339,86,66,84,69,82
1979,76,99,39,53,5
2200,70,62,19,42,18
3284,23,82,24,5,5
3403,48,72,98,23,27
2244,8,3,18,83,68
2649,81,59,23,55,79
1597,81,59,62,35,57
1718,31,99,11,57,23
1962,32,64,92,80,99
3105,73,87,95,69,22
2208,83,53,64,67,91
1352,78,60,20,56,62
2956,34,98,88,34,59
1512,28,50,4,91,8
1847,97,39,59,2,78
1796,80,72,22,44,59
1611,76,23,79,94,71
1774,60,42,75,81,45
3343,93,54,59,76,31
3388,96,25,26,70,17
2118,65,64,65,37,50
2977,21,16,82,3,52
2950,8,13,75,36,7
3009,29,0,77,49,79
2941,63,63,8,64,18
2249,81,62,89,47,38
2215,56,76,92,55,19
1760,36,86,28,26,9
2213,11,66,65,21,89
2971,29,8,94,38,24
1602,50,6,72,12,33
1488,63,82,83,75,10
2454,87,85,77,53,71
1407,93,13,42,48,2
1019,49,0,48,45,42
3074,27,73,73,42,15
2405,89,92,62,99,25
1736,54,54,65,16,89
2451,44,62,13,99,83
3287,38,74,45,82,11
3411,16,71,36,92,55
1838,49,37,11,80,50
1982,96,0,33,41,32
2205,100,27,31,25,55
1229,9,56,10,74,50
3561,73,85,52,56,15
2113,54,29,33,31,7
1835,90,5,86,90,8
2115,96,100,27,50,91
3120,96,80,93,9,2
3489,58,58,48,61,42
2791,53,59,13,31,66
2732,40,64,96,64,38
1296,5,34,8,52,34
1256,19,69,25,32,58
1273,25,23,21,70,15
1397,88,3,63,15,4
1209,90,7,13,64,22
3212,89,41,2,13,43
2654,9,99,83,13,54
2963,64,43,77,51,69
3268,8,36,14,11,60
2625,46,83,77,1,74
2079,77,43,20,52,9
1111,26,5,77,79,14
1166,29,10,9,8,85
3098,65,36,48,100,54
1367,88,80,74,91,77
3309,28,4,90,56,47
1964,48,27,54,23,39
2451,36,22,3,23,54
2329,92,52,72,11,0
1375,72,24,72,45,38
1556,11,35,79,24,3
2530,26,27,14,40,92
2925,28,95,44,100,56
3413,49,63,93,67,34
3139,23,97,82,76,14
3016,33,19,15,96,0
1650,38,5,79,27,53
2970,25,4,86,3,16
3177,100,71,0,74,66
2947,28,46,10,23,4
1610,76,89,42,49,22
2412,93,77,77,27,41
1646,92,83,70,67,22
3244,44,75,49,31,70
1332,12,34,46,16,52
1271,28,86,99,28,41
2505,90,91,4,47,0
2873,66,81,65,97,90
3572,56,80,60,51,67
1944,14,41,33,8,97
3054,70,86,21,89,48
3148,62,71,47,34,90
3502,85,49,80,39,82
3142,76,37,31,30,47
1998,27,40,49,79,85
1883,19,50,15,58,61
1634,66,72,35,18,0
2614,17,70,40,59,37
1224,17,27,14,82,65
2747,30,79,33,27,46
1738,24,70,25,84,30
1458,55,0,24,33,16
1327,78,53,13,32,58
2053,37,1,36,85,61
3472,19,7,16,17,39
1837,15,36,15,28,36
2334,5,20,5,84,15
2012,49,94,3,70,68
3555,50,85,71,38,26
3029,22,34,0,0,58
3200,93,9,83,29,42
3218,26,69,43,89,2
2243,77,59,36,90,26
2036,70,8,0,46,34
3208,60,51,6,56,81
2097,78,73,79,68,81
3558,0,95,70,62,7
2104,70,46,2,55,82
1959,11,88,62,36,36
2754,12,2,47,23,70
2400,85,61,4,73,76
3195,97,7,97,23,72
3083,53,31,93,57,33
1945,59,32,87,19,63
1395,17,33,28,53,2
1281,89,38,17,48,71
2937,69,80,95,45,5
2789,55,41,72,23,98
1209,89,92,40,13,82
3268,65,28,99,12,0
2771,84,78,54,21,50
2889,67,36,91,85,78
2962,39,74,0,36,46
3176,38,24,39,90,87
2639,15,44,63,39,99
1455,47,77,68,83,87
1799,78,29,62,19,58
1216,86,95,36,49,6
3364,51,95,64,4,56
3382,68,41,83,50,93
2649,91,41,55,20,65
1682,96,0,12,97,12
2578,95,55,55,70,47
1625,98,58,35,14,41
1308,14,36,94,81,65
2467,46,44,8,94,81
1274,43,89,26,64,62
3106,21,88,83,20,36
2028,4,72,46,80,6
1309,60,45,1,47,2
2992,28,91,33,32,64
1512,61,31,56,45,45
1305,34,96,74,63,87
1682,6,45,75,54,4
1514,33,76,45,49,70
1141,47,21,26,80,80
2538,40,68,21,72,93
1990,86,44,13,75,53
2166,58,83,90,73,42
2022,62,90,49,20,61
2114,3,78,27,9,79
1969,24,60,54,42,67
1759,91,74,52,71,75
1129,25,10,48,40,37
2343,31,86,99,8,20
1625,50,96,22,64,84
1369,76,0,83,36,47
3464,67,7,47,1,39
1372,57,32,89,48,95
1959,35,87,0,46,64
3452,7,42,3,40,2
1117,62,7,29,86,52
1995,71,77,88,97,71
2588,46,36,77,62,1
2165,82,11,27,22,23
3273,1,82,42,41,3
3272,43,43,96,57,75
2637,11,74,89,41,58
1771,84,68,83,34,4
2226,65,74,80,18,56
1311,96,73,24,71,0
3114,43,69,70,91,94
2660,86,60,92,9,28
1737,72,38,78,6,36
3381,66,78,2,56,20
2047,100,7,51,8,83
1188,45,16,94,21,91
3232,83,78,4,44,7
1406,95,53,0,83,81
2368,80,98,91,22,16
1786,58,52,55,72,52
1244,62,18,3,61,92
3203,91,34,38,44,94
2052,48,23,8,67,56
2344,68,55,67,45,45
3042,22,88,30,84,99
3409,49,6,68,76,11
2260,99,13,74,81,37
2461,39,47,75,12,65
1952,46,78,30,30,1
1322,97,96,0,69,13
2630,15,54,21,23,84
2308,42,57,27,59,40
2202,29,32,13,21,10
3344,16,32,100,28,41
1061,8,62,37,33,13
3113,100,9,20,94,38
1304,61,80,58,45,10
2711,63,35,28,86,91
1640,62,67,60,44,64
2902,100,15,89,65,97
1613,89,35,46,81,29
3446,59,85,77,2,8
3373,57,78,38,22,9
3246,36,89,83,78,26
2262,81,32,69,72,12
2961,16,65,60,53,27
3265,43,25,80,9,73
2030,84,41,49,85,87
3088,8,37,18,54,2
2971,31,7,56,41,34
3591,52,77,90,37,70
3394,86,65,25,45,72
3486,64,42,38,45,30
2973,80,16,34,67,48
2418,94,45,24,1,21
3060,53,86,5,75,71
1401,10,76,42,21,1
3320,87,63,41,41,56
1651,72,48,38,70,8
2363,80,50,27,62,47
2685,15,44,49,26,29
3083,68,30,55,23,6
3088,80,81,80,3,18
2964,40,39,0,91,94
3306,45,81,71,4,58
2184,33,71,84,9,43
2468,99,34,71,83,72
2855,49,82,32,62,77
1472,56,13,57,32,69
1246,69,100,81,14,20
2148,40,30,25,82,18
1219,30,56,45,20,83
2851,95,31,77,25,27
3482,45,15,58,64,68
2069,99,22,65,49,60
1726,27,18,82,11,30
3026,39,53,61,71,6
1894,2,34,48,67,18
1161,50,91,60,67,95
2959,59,39,77,0,2
3392,18,59,43,83,61
2697,72,23,97,25,76
1822,70,34,75,61,7
3455,53,97,12,97,11
1331,33,4,19,91,15
2821,15,82,59,34,47
2809,34,97,44,52,24
1418,62,83,9,56,24
2019,73,21,42,97,53
2610,28,67,34,65,20
2338,6,23,92,92,80
1724,80,84,40,27,26
2089,87,13,85,85,34
2448,24,80,2,26,62
2093,91,55,21,35,66
1832,83,34,56,3,49
2286,43,64,83,42,86
2082,21,84,81,18,46
1409,60,69,54,34,8
1762,0,98,14,51,77
1557,49,73,17,33,93
2848,23,82,58,60,53
2984,28,78,71,95,55
2377,8,38,66,10,28
1991,72,25,84,2,62
2903,58,19,53,76,92
2565,75,13,75,14,28
1567,50,61,37,86,85
3111,96,56,40,2,71
1954,63,23,100,47,33
3160,39,12,14,91,5
1599,88,92,64,62,25
1115,14,53,19,24,10
3456,21,15,21,67,76
3424,75,79,32,68,24
2907,57,46,26,95,17
1888,96,72,6,90,54
1312,99,22,36,47,74
1605,83,39,47,66,34
1319,39,68,94,23,23
2570,30,80,75,80,81
3138,100,22,51,26,73
2564,31,87,91,97,50
1305,10,31,33,38,26
2576,90,75,79,63,47
3301,94,100,29,45,86
2308,58,93,54,85,96
3120,45,26,21,89,74
1627,90,14,90,77,40
2655,43,55,92,24,17
1762,42,78,88,55,81
3026,55,8,85,87,16
1855,43,100,28,7,6
1856,88,71,12,60,52
1285,97,39,15,47,28
3124,22,2,24,65,0
3126,74,84,84,81,23
2874,77,90,60,79,40
2856,83,14,11,24,97
3194,72,98,95,0,68
2726,28,34,50,86,3
1105,37,13,67,98,57
3177,79,90,26,67,67
1570,46,11,32,38,56
2672,94,51,34,9,50
2485,59,19,96,51,38
3242,67,32,58,23,68
1101,38,49,73,70,96
2658,92,64,71,42,23
3595,60,52,53,65,99
3077,80,100,24,34,4
3168,97,24,99,46,71
2198,7,82,92,82,81
2383,29,73,38,12,59
1322,98,75,21,31,28
1120,79,62,38,50,44
2736,24,57,18,90,49
2638,43,15,40,99,96
2196,48,39,77,19,16
2766,9,19,93,32,1
3025,17,97,9,45,84
1937,63,10,85,91,56
2756,14,15,89,33,16
2273,80,5,62,20,6
2195,49,35,62,42,7
1382,19,52,79,94,24
2044,31,3,38,94,96
3040,58,7,25,75,59
2174,100,64,77,81,8
1890,26,55,17,43,61
3064,82,2,23,4,78
2796,74,30,48,2,31
2438,89,42,21,8,29
1749,59,29,99,57,9
1154,38,64,70,7,13
2958,61,79,46,79,9
1625,87,4,5,26,76
2189,86,5,27,8,63
3256,60,6,81,67,27
1696,100,20,5,45,43
2291,64,46,67,89,65
2233,70,82,83,5,50
1304,46,73,45,7,13
1440,68,70,14,40,57
2392,89,81,100,78,61
2200,5,73,83,8,55
3236,11,42,79,93,40
2078,67,53,57,14,82
3253,40,58,26,73,78
1301,79,2,46,76,4
3229,2,99,40,88,56
2731,98,31,38,69,31
1901,77,87,51,10,49
2988,67,99,35,38,0
2804,10,11,73,9,4
1852,23,66,31,32,72
2830,66,59,46,38,75
1807,81,54,22,14,54
2086,1,90,87,41,38
1589,72,94,52,60,42
2410,56,69,14,42,86
1320,76,15,100,20,90
3307,79,85,58,12,82
1805,67,53,100,7,59
1146,7,46,66,77,87
2613,23,76,72,96,100
3267,37,4,83,23,23
3339,55,26,22,28,93
3484,10,0,35,17,71
2785,41,13,18,14,6
1953,0,15,70,57,65
2419,63,99,69,82,8
1682,65,12,53,42,36
1274,49,9,27,75,35
2470,83,87,9,69,31
1156,34,92,48,44,26
1232,52,19,21,72,85
2100,90,95,4,46,27
1171,34,96,82,95,54
2287,32,90,26,74,100
2885,40,5,77,98,98
1580,59,56,64,20,100
2054,28,11,69,78,34
3152,20,9,12,87,47
2731,0,88,33,26,51
3384,70,52,6,96,67
3397,44,49,32,4,61
2660,25,14,38,27,20
2988,78,53,65,75,23
1458,57,12,91,20,17
1415,31,27,89,41,42
1207,87,26,70,78,12
1366,38,65,97,91,51
2553,23,37,5,62,74
1465,3,0,3,7,86
1619,5,23,32,66,85
2028,2,13,56,75,28
2687,6,62,96,95,71
1111,55,67,64,36,95
3323,99,33,94,65,38
3074,66,32,50,57,2
3053,32,59,21,27,96
3381,83,2,35,48,70
1415,40,97,3,41,31
1531,59,63,8,18,1
1279,97,59,47,3,23
1901,42,62,66,13,23
2314,64,54,37,5,99
2293,95,43,20,29,38
2844,12,34,54,43,4
1831,36,38,0,79,69
2120,36,89,89,2,22
3233,44,14,39,58,43
3236,52,96,69,79,32
3311,68,85,35,24,65
2288,49,48,24,44,44
1893,40,75,12,48,70
1477,74,53,45,28,14
3305,33,30,36,80,9
2122,4,32,5,40,77
1822,88,42,32,46,25
3366,82,79,16,30,22
1381,9,97,43,39,13
3175,89,65,48,87,98
3497,34,39,24,97,45
2482,75,90,1,91,34
1350,75,45,70,19,82
2076,73,21,26,7,79
1393,42,62,81,29,41
1809,80,67,72,20,6
1272,23,71,9,1,70
2440,17,6,56,85,37
2074,13,3,91,66,61
2190,56,76,83,3,39
1876,6,6,43,61,49
1454,96,78,81,53,98
1894,62,83,14,93,91
1849,5,24,12,73,68
1332,3,72,3,28,42
2894,64,56,68,13,21
2249,75,79,6,28,73
3058,82,50,61,29,3
1410,60,17,38,33,81
2936,47,66,79,69,64
1136,99,100,55,35,28
2462,98,31,11,77,59
3034,9,28,15,34,29
2491,67,41,68,45,61
1979,21,58,40,1,96
2480,75,25,48,56,43
1776,37,60,32,67,65
2281,11,95,35,68,6
1907,91,98,93,98,38
3120,46,17,67,64,38
2668,48,69,68,19,73
3598,3,40,83,93,19
3279,42,100,55,74,8
3405,16,90,25,99,20
2839,75,56,55,18,61
2654,2,29,84,41,77
1357,70,63,34,74,74
2274,21,18,78,77,15
1508,89,19,76,30,93
1976,12,70,35,80,94
1627,94,3,100,82,69
2895,1,32,69,91,87
2347,86,3,70,25,31
2753,92,52,65,51,1
2360,74,93,76,19,1
2637,40,94,20,38,56
2593,31,64,96,89,60
2111,74,84,53,93,60
2000,23,54,64,53,19
2024,13,49,52,8,43
1707,51,71,15,95,97
1408,68,4,97,73,33
2654,87,12,33,46,65
2705,74,66,87,42,60
2776,43,67,92,76,10
2184,49,91,27,53,86
2837,26,0,21,95,7
2580,4,68,46,2,15
3459,65,87,56,24,71
2253,74,33,24,56,71
1358,74,89,50,86,1
2725,16,38,15,51,80
1583,0,37,49,87,96
3295,66,86,33,47,73
2336,33,12,26,22,94
2185,14,73,90,42,23
1103,60,56,11,64,85
3542,79,18,81,49,35
2536,3,92,16,89,36
3236,77,85,46,17,30
2055,76,33,21,84,0
3007,75,9,55,9,26
2010,16,65,37,38,9
3349,70,31,90,14,9
2694,95,47,16,35,73
2538,94,8,89,31,40
1012,69,87,5,6,13
2262,45,84,10,65,3
1930,55,62,7,36,5
3426,28,4,53,58,13
1120,32,37,87,18,80
1219,71,95,12,11,47
3549,81,30,12,32,67
1504,60,34,100,16,64
1111,17,58,15,12,4
3143,32,6,4,31,37
1717,93,7,14,94,57
2381,93,15,27,7,88
2031,5,58,6,23,98
1665,21,10,6,0,100
1646,57,35,9,99,97
2142,83,46,78,31,38
1182,20,19,79,39,68
2862,27,65,100,43,56
1707,79,65,10,86,76
1109,51,75,56,61,52
1874,45,82,47,77,31
1710,71,53,35,18,52
2427,6,23,65,33,64
2053,41,93,86,54,34
1358,90,52,100,89,15
2993,73,22,68,62,32
2882,96,14,51,38,72
1443,23,56,32,65,27
3462,92,84,47,56,54
2824,34,99,20,34,68
2948,61,19,80,27,17
1329,73,89,79,64,42
3520,74,16,53,76,78
2146,18,36,88,94,98
1733,17,96,33,49,52
1701,100,17,62,76,73
1050,19,74,63,58,25
1260,92,67,100,90,4
1941,85,9,26,33,80
2613,88,96,69,81,12
1400,69,65,14,64,39
2552,42,90,54,9,2
1644,7,92,10,15,55
2342,24,8,74,80,70
2182,10,19,29,59,9
1524,35,11,51,35,49
2002,10,3,86,75,66
1685,0,80,50,98,27
2732,60,58,78,83,21
1230,82,33,66,40,29
1485,100,24,52,36,50
1634,18,46,68,27,81
1631,58,67,24,26,18
2841,14,76,9,96,73
2854,81,41,96,44,8
2271,21,76,88,96,52
1577,56,69,97,21,27
1962,91,10,42,45,10
1065,1,13,70,19,45
1159,98,4,70,22,19
2079,10,9,40,19,100
2513,3,13,77,90,25
2122,90,81,7,49,18
1903,4,57,12,17,3
2827,69,40,69,72,54
2553,24,51,85,10,72
2223,0,80,92,82,55
2900,78,98,38,8,62
2205,91,59,13,57,36
